Sequence name,Lineage,Conflict,Ambiguity score,Scorpio call,Scorpio support,Scorpio conflict,Note,pangolin version,pangolin-data version
hCoV-19/Philippines/PH-PGC-57433/2021|EPI_ISL_4742224|2021-06-22,B.1.351,0.0,,Beta (B.1.351-like),0.86,0.0,Usher placements: B.1.351(1/1),4.1.3,v1.16
hCoV-19/Philippines/PH-PGC-58213/2021|EPI_ISL_4742223|2021-07-02,B.1.351,0.0,,Beta (B.1.351-like),0.86,0.0,Usher placements: B.1.351(1/1),4.1.3,v1.16
hCoV-19/Philippines/PH-PGC-57703/2021|EPI_ISL_4742225|2021-06-25,B.1.351,0.0,,Beta (B.1.351-like),0.86,0.0,Usher placements: B.1.351(2/2),4.1.3,v1.16
hCoV-19/Philippines/PH-PGC-58212/2021|EPI_ISL_4742221|2021-07-02,B.1.351,0.0,,Beta (B.1.351-like),0.86,0.0,Usher placements: B.1.351(1/1),4.1.3,v1.16
hCoV-19/Philippines/PH-PGC-57368/2021|EPI_ISL_4742227|2021-06-21,B.1.351,0.0,,Beta (B.1.351-like),0.86,0.0,Usher placements: B.1.351(1/1),4.1.3,v1.16
hCoV-19/Philippines/PH-PGC-58224/2021|EPI_ISL_4742215|2021-07-03,B.1.351,0.0,,Beta (B.1.351-like),0.86,0.0,Usher placements: B.1.351(1/1),4.1.3,v1.16
hCoV-19/Philippines/PH-PGC-57257/2021|EPI_ISL_4742210|2021-06-22,B.1.351,0.0,,Beta (B.1.351-like),0.86,0.0,Usher placements: B.1.351(1/1),4.1.3,v1.16
hCoV-19/Philippines/PH-PGC-57312/2021|EPI_ISL_4742245|2021-06-25,B.1.351,0.0,,Beta (B.1.351-like),0.86,0.0,Usher placements: B.1.351(2/2),4.1.3,v1.16
hCoV-19/Philippines/PH-PGC-57532/2021|EPI_ISL_4742248|2021-06-22,B.1.351,0.0,,Beta (B.1.351-like),0.86,0.0,Usher placements: B.1.351(1/1),4.1.3,v1.16
hCoV-19/Philippines/PH-PGC-57294/2021|EPI_ISL_4742242|2021-06-23,B.1.351,0.0,,Beta (B.1.351-like),0.86,0.0,Usher placements: B.1.351(1/1),4.1.3,v1.16
hCoV-19/Philippines/PH-PGC-58155/2021|EPI_ISL_4742241|2021-07-05,B.1.351,0.0,,Beta (B.1.351-like),0.86,0.0,Usher placements: B.1.351(1/1),4.1.3,v1.16
hCoV-19/Philippines/PH-PGC-58422/2021|EPI_ISL_4742235|2021-07-03,B.1.351,0.0,,Beta (B.1.351-like),0.86,0.0,Usher placements: B.1.351(1/1),4.1.3,v1.16
hCoV-19/Philippines/PH-PGC-57407/2021|EPI_ISL_4742237|2021-06-14,B.1.351,0.0,,Beta (B.1.351-like),0.86,0.0,Usher placements: B.1.351(1/1),4.1.3,v1.16
hCoV-19/Philippines/PH-PGC-58558/2021|EPI_ISL_4742231|2021-06-29,B.1.351,0.0,,Beta (B.1.351-like),0.86,0.0,Usher placements: B.1.351(1/1),4.1.3,v1.16
hCoV-19/Philippines/PH-PGC-57295/2021|EPI_ISL_4742239|2021-06-23,B.1.351,0.0,,Beta (B.1.351-like),0.86,0.0,Usher placements: B.1.351(1/1),4.1.3,v1.16
hCoV-19/Philippines/PH-PGC-57535/2021|EPI_ISL_4742267|2021-06-24,B.1.351,0.0,,Beta (B.1.351-like),0.86,0.0,Usher placements: B.1.351(1/1),4.1.3,v1.16
hCoV-19/Philippines/PH-PGC-58311/2021|EPI_ISL_4742264|2021-06-30,B.1.351,0.0,,Beta (B.1.351-like),0.86,0.0,Usher placements: B.1.351(1/1),4.1.3,v1.16
hCoV-19/Philippines/PH-PGC-57273/2021|EPI_ISL_4742266|2021-06-22,B.1.351,0.0,,Beta (B.1.351-like),0.86,0.0,Usher placements: B.1.351(2/2),4.1.3,v1.16
hCoV-19/Philippines/PH-PGC-58200/2021|EPI_ISL_4742265|2021-07-01,B.1.351,0.0,,Beta (B.1.351-like),0.86,0.0,Usher placements: B.1.351(2/2),4.1.3,v1.16
hCoV-19/Philippines/PH-PGC-57298/2021|EPI_ISL_4742260|2021-06-24,B.1.351,0.0,,Beta (B.1.351-like),0.86,0.0,Usher placements: B.1.351(1/1),4.1.3,v1.16
hCoV-19/Philippines/PH-PGC-57436/2021|EPI_ISL_4742261|2021-06-21,B.1.351,0.0,,Beta (B.1.351-like),0.86,0.0,Usher placements: B.1.351(1/1),4.1.3,v1.16
hCoV-19/Philippines/PH-PGC-57437/2021|EPI_ISL_4742259|2021-06-21,B.1.351,0.0,,Beta (B.1.351-like),0.86,0.0,Usher placements: B.1.351(1/1),4.1.3,v1.16
hCoV-19/Philippines/PH-PGC-57271/2021|EPI_ISL_4742255|2021-06-22,B.1.351,0.0,,Beta (B.1.351-like),0.86,0.0,Usher placements: B.1.351(1/1),4.1.3,v1.16
hCoV-19/Philippines/PH-PGC-58512/2021|EPI_ISL_4742120|2021-06-24,B.1.351,0.0,,Beta (B.1.351-like),0.86,0.0,Usher placements: B.1.351(1/1),4.1.3,v1.16
hCoV-19/Philippines/PH-PGC-57677/2021|EPI_ISL_4742111|2021-06-30,B.1.351,0.0,,Beta (B.1.351-like),0.86,0.0,Usher placements: B.1.351(1/1),4.1.3,v1.16
hCoV-19/Philippines/PH-PGC-58187/2021|EPI_ISL_4742118|2021-06-30,B.1.351,0.0,,Beta (B.1.351-like),0.86,0.0,Usher placements: B.1.351(1/1),4.1.3,v1.16
hCoV-19/Philippines/PH-PGC-57274/2021|EPI_ISL_4742117|2021-06-22,B.1.351,0.0,,Beta (B.1.351-like),0.86,0.0,Usher placements: B.1.351(2/2),4.1.3,v1.16
hCoV-19/Philippines/PH-PGC-57409/2021|EPI_ISL_4742119|2021-06-14,B.1.351,0.0,,Beta (B.1.351-like),0.86,0.0,Usher placements: B.1.351(1/1),4.1.3,v1.16
hCoV-19/Philippines/PH-PGC-58198/2021|EPI_ISL_4742147|2021-07-01,B.1.351,0.0,,Beta (B.1.351-like),0.86,0.0,Usher placements: B.1.351(1/1),4.1.3,v1.16
hCoV-19/Philippines/PH-PGC-57244/2021|EPI_ISL_4742142|2021-06-21,B.1.351,0.0,,Beta (B.1.351-like),0.86,0.0,Usher placements: B.1.351(1/1),4.1.3,v1.16
hCoV-19/Philippines/PH-PGC-57345/2021|EPI_ISL_4742133|2021-06-27,B.1.351,0.0,,Beta (B.1.351-like),0.86,0.0,Usher placements: B.1.351(1/1),4.1.3,v1.16
hCoV-19/Philippines/PH-PGC-57544/2021|EPI_ISL_4742167|2021-07-04,B.1.351,0.0,,Beta (B.1.351-like),0.86,0.0,Usher placements: B.1.351(1/1),4.1.3,v1.16
hCoV-19/Philippines/PH-PGC-57438/2021|EPI_ISL_4742162|2021-06-21,B.1.351,0.0,,Beta (B.1.351-like),0.86,0.0,Usher placements: B.1.351(1/1),4.1.3,v1.16
hCoV-19/Philippines/PH-PGC-58220/2021|EPI_ISL_4742158|2021-07-03,B.1.351,0.0,,Beta (B.1.351-like),0.86,0.0,Usher placements: B.1.351(1/1),4.1.3,v1.16
hCoV-19/Philippines/PH-PGC-57275/2021|EPI_ISL_4742159|2021-06-22,B.1.351,0.0,,Beta (B.1.351-like),0.86,0.0,Usher placements: B.1.351(2/2),4.1.3,v1.16
hCoV-19/Philippines/PH-PGC-57358/2021|EPI_ISL_4742153|2021-06-18,B.1.351,0.0,,Beta (B.1.351-like),0.86,0.0,Usher placements: B.1.351(2/2),4.1.3,v1.16
hCoV-19/Philippines/PH-PGC-58193/2021|EPI_ISL_4742150|2021-07-01,B.1.351,0.0,,Beta (B.1.351-like),0.86,0.0,Usher placements: B.1.351(1/1),4.1.3,v1.16
hCoV-19/Philippines/PH-PGC-58421/2021|EPI_ISL_4742187|2021-07-03,B.1.351,0.0,,Beta (B.1.351-like),0.86,0.0,Usher placements: B.1.351(1/1),4.1.3,v1.16
hCoV-19/Philippines/PH-PGC-57536/2021|EPI_ISL_4742185|2021-06-24,B.1.351,0.0,,Beta (B.1.351-like),0.86,0.0,Usher placements: B.1.351(1/1),4.1.3,v1.16
hCoV-19/Philippines/PH-PGC-57289/2021|EPI_ISL_4742184|2021-06-23,B.1.351,0.0,,Beta (B.1.351-like),0.86,0.0,Usher placements: B.1.351(1/1),4.1.3,v1.16
hCoV-19/Philippines/PH-PGC-58665/2021|EPI_ISL_4742176|2021-07-05,B.1.351,0.0,,Beta (B.1.351-like),0.86,0.0,Usher placements: B.1.351(1/1),4.1.3,v1.16
hCoV-19/Philippines/PH-PGC-58221/2021|EPI_ISL_4742178|2021-07-03,B.1.351,0.0,,Beta (B.1.351-like),0.86,0.0,Usher placements: B.1.351(2/2),4.1.3,v1.16
hCoV-19/Philippines/PH-PGC-57778/2021|EPI_ISL_4742174|2021-07-02,B.1.351,0.0,,Beta (B.1.351-like),0.86,0.0,Usher placements: B.1.351(1/1),4.1.3,v1.16
hCoV-19/Philippines/PH-PGC-57325/2021|EPI_ISL_4742193|2021-06-26,B.1.351,0.0,,Beta (B.1.351-like),0.86,0.0,Usher placements: B.1.351(3/3),4.1.3,v1.16
hCoV-19/Philippines/PH-PGC-58223/2021|EPI_ISL_4742190|2021-07-03,B.1.351,0.0,,Beta (B.1.351-like),0.86,0.0,Usher placements: B.1.351(1/1),4.1.3,v1.16
hCoV-19/Philippines/PH-PGC-57701/2021|EPI_ISL_4742192|2021-06-28,B.1.351,0.0,,Beta (B.1.351-like),0.86,0.0,Usher placements: B.1.351(1/1),4.1.3,v1.16
hCoV-19/Philippines/PH-PGC-56963/2021|EPI_ISL_4742345|2021-06-21,B.1.351,0.0,,Beta (B.1.351-like),0.86,0.0,Usher placements: B.1.351(2/2),4.1.3,v1.16
hCoV-19/Philippines/PH-PGC-56965/2021|EPI_ISL_4742347|2021-06-22,B.1.351,0.0,,Beta (B.1.351-like),0.86,0.0,Usher placements: B.1.351(1/1),4.1.3,v1.16
hCoV-19/Philippines/PH-PGC-56981/2021|EPI_ISL_4742346|2021-06-27,B.1.351,0.0,,Beta (B.1.351-like),0.86,0.0,Usher placements: B.1.351(1/1),4.1.3,v1.16
hCoV-19/Philippines/PH-PGC-56972/2021|EPI_ISL_4742341|2021-06-25,B.1.351,0.0,,Beta (B.1.351-like),0.86,0.0,Usher placements: B.1.351(1/1),4.1.3,v1.16
hCoV-19/Philippines/PH-PGC-56970/2021|EPI_ISL_4742343|2021-06-24,B.1.351,0.0,,Beta (B.1.351-like),0.86,0.0,Usher placements: B.1.351(2/2),4.1.3,v1.16
hCoV-19/Philippines/PH-PGC-56973/2021|EPI_ISL_4742342|2021-06-25,B.1.351,0.0,,Beta (B.1.351-like),0.86,0.0,Usher placements: B.1.351(1/1),4.1.3,v1.16
hCoV-19/Philippines/PH-PGC-56977/2021|EPI_ISL_4742332|2021-06-26,B.1.351,0.0,,Beta (B.1.351-like),0.86,0.0,Usher placements: B.1.351(2/2),4.1.3,v1.16
hCoV-19/Philippines/PH-PGC-56976/2021|EPI_ISL_4742331|2021-06-26,B.1.351,0.0,,Beta (B.1.351-like),0.86,0.0,Usher placements: B.1.351(1/1),4.1.3,v1.16
hCoV-19/Philippines/PH-PGC-59067/2021|EPI_ISL_4741910|2021-07-08,B.1.351,0.0,,Beta (B.1.351-like),0.86,0.0,Usher placements: B.1.351(2/2),4.1.3,v1.16
hCoV-19/Philippines/PH-PGC-59059/2021|EPI_ISL_4741936|2021-07-06,B.1.351,0.0,,Beta (B.1.351-like),0.86,0.0,Usher placements: B.1.351(2/2),4.1.3,v1.16
hCoV-19/Philippines/PH-PGC-59065/2021|EPI_ISL_4741932|2021-07-08,B.1.351,0.0,,Beta (B.1.351-like),0.86,0.0,Usher placements: B.1.351(2/2),4.1.3,v1.16
hCoV-19/Philippines/PH-PGC-59063/2021|EPI_ISL_4741929|2021-07-07,B.1.351,0.0,,Beta (B.1.351-like),0.86,0.0,Usher placements: B.1.351(2/2),4.1.3,v1.16
hCoV-19/Philippines/PH-PGC-38660/2021|EPI_ISL_4741926|2021-04-03,B.1.351,0.0,,Beta (B.1.351-like),0.86,0.0,Usher placements: B.1.351(1/1),4.1.3,v1.16
hCoV-19/Malaysia/MGI_GS0087/2021|EPI_ISL_4853972|2021-08-25,B.1.351,0.0,,Beta (B.1.351-like),0.86,0.0,Usher placements: B.1.351(1/1),4.1.3,v1.16
hCoV-19/Philippines/PH-PGC-46168/2021|EPI_ISL_5562232|2021-05-06,B.1.351,0.0,,Beta (B.1.351-like),0.86,0.0,Usher placements: B.1.351(2/2),4.1.3,v1.16
hCoV-19/Philippines/PH-PGC-51146/2021|EPI_ISL_5563159|2021-05-18,B.1.351,0.0,,Beta (B.1.351-like),0.86,0.0,Usher placements: B.1.351(2/2),4.1.3,v1.16
hCoV-19/Philippines/PH-PGC-58926/2021|EPI_ISL_5538717|2021-07-05,B.1.351,0.0,,Beta (B.1.351-like),0.86,0.0,Usher placements: B.1.351(1/1),4.1.3,v1.16
hCoV-19/Philippines/PH-PGC-59139/2021|EPI_ISL_5540431|2021-07-07,B.1.351,0.0,,Beta (B.1.351-like),0.86,0.0,Usher placements: B.1.351(2/2),4.1.3,v1.16
hCoV-19/Philippines/PH-PGC-61614/2021|EPI_ISL_5541467|2021-07-12,B.1.351,0.0,,Beta (B.1.351-like),0.86,0.0,Usher placements: B.1.351(1/1),4.1.3,v1.16
hCoV-19/Philippines/PH-PGC-60391/2021|EPI_ISL_5541478|2021-07-14,B.1.351,0.0,,Beta (B.1.351-like),0.86,0.0,Usher placements: B.1.351(1/1),4.1.3,v1.16
hCoV-19/Philippines/PH-PGC-60401/2021|EPI_ISL_5542848|2021-07-15,B.1.351,0.0,,Beta (B.1.351-like),0.86,0.0,Usher placements: B.1.351(1/1),4.1.3,v1.16
hCoV-19/Philippines/PH-PGC-63095/2021|EPI_ISL_5543269|2021-07-23,B.1.351,0.0,,Beta (B.1.351-like),0.86,0.0,Usher placements: B.1.351(1/1),4.1.3,v1.16
hCoV-19/Philippines/PH-PGC-63864/2021|EPI_ISL_5543278|2021-07-22,B.1.351,0.0,,Beta (B.1.351-like),0.86,0.0,Usher placements: B.1.351(1/1),4.1.3,v1.16
hCoV-19/Philippines/PH-PGC-65502/2021|EPI_ISL_5543968|2021-07-18,B.1.351,0.0,,Beta (B.1.351-like),0.86,0.0,Usher placements: B.1.351(2/2),4.1.3,v1.16
hCoV-19/Philippines/PH-PGC-66036/2021|EPI_ISL_5543980|2021-07-19,B.1.351,0.0,,Beta (B.1.351-like),0.86,0.0,Usher placements: B.1.351(1/1),4.1.3,v1.16
hCoV-19/Philippines/PH-PGC-66523/2021|EPI_ISL_5544028|2021-07-26,B.1.351,0.0,,Beta (B.1.351-like),0.86,0.0,Usher placements: B.1.351(2/2),4.1.3,v1.16
hCoV-19/Philippines/PH-PGC-65476/2021|EPI_ISL_5544040|2021-07-25,B.1.351,0.0,,Beta (B.1.351-like),0.86,0.0,Usher placements: B.1.351(1/1),4.1.3,v1.16
hCoV-19/Philippines/PH-PGC-65785/2021|EPI_ISL_5544041|2021-07-29,B.1.351,0.0,,Beta (B.1.351-like),0.86,0.0,Usher placements: B.1.351(1/1),4.1.3,v1.16
hCoV-19/Philippines/PH-PGC-65483/2021|EPI_ISL_5544066|2021-07-25,B.1.351,0.0,,Beta (B.1.351-like),0.86,0.0,Usher placements: B.1.351(1/1),4.1.3,v1.16
hCoV-19/Philippines/PH-PGC-65576/2021|EPI_ISL_5544074|2021-07-16,B.1.351,0.0,,Beta (B.1.351-like),0.86,0.0,Usher placements: B.1.351(1/1),4.1.3,v1.16
hCoV-19/Philippines/PH-PGC-66033/2021|EPI_ISL_5544076|2021-07-19,B.1.351,0.0,,Beta (B.1.351-like),0.86,0.0,Usher placements: B.1.351(2/2),4.1.3,v1.16
hCoV-19/Philippines/PH-PGC-65790/2021|EPI_ISL_5544091|2021-07-30,B.1.351,0.0,,Beta (B.1.351-like),0.86,0.0,Usher placements: B.1.351(1/1),4.1.3,v1.16
hCoV-19/Philippines/PH-PGC-67360/2021|EPI_ISL_5547415|2021-07-31,B.1.351,0.0,,Beta (B.1.351-like),0.86,0.0,Usher placements: B.1.351(1/1),4.1.3,v1.16
hCoV-19/Philippines/PH-PGC-68185/2021|EPI_ISL_5547819|2021-08-05,B.1.351,0.0,,Beta (B.1.351-like),0.86,0.0,Usher placements: B.1.351(1/1),4.1.3,v1.16
hCoV-19/Philippines/PH-PGC-73584/2021|EPI_ISL_5552535|2021-08-12,B.1.351,0.0,,Beta (B.1.351-like),0.86,0.0,Usher placements: B.1.351(2/2),4.1.3,v1.16
hCoV-19/Philippines/PH-PGC-65991/2021|EPI_ISL_5552573|2021-07-23,B.1.351,0.0,,Beta (B.1.351-like),0.86,0.0,Usher placements: B.1.351(1/1),4.1.3,v1.16
hCoV-19/Philippines/PH-PGC-74294/2021|EPI_ISL_5556134|2021-08-05,B.1.351,0.0,,Beta (B.1.351-like),0.86,0.0,Usher placements: B.1.351(2/2),4.1.3,v1.16
hCoV-19/Philippines/PH-PGC-71830/2021|EPI_ISL_5556255|2021-08-12,B.1.351,0.0,,Beta (B.1.351-like),0.86,0.0,Usher placements: B.1.351(1/1),4.1.3,v1.16
hCoV-19/Philippines/PH-PGC-51563/2021|EPI_ISL_4716734|2021-05-29,B.1.351,0.0,,Beta (B.1.351-like),0.86,0.0,Usher placements: B.1.351(1/1),4.1.3,v1.16
hCoV-19/Philippines/PH-PGC-48674/2021|EPI_ISL_4716739|2021-05-11,B.1.351,0.0,,Beta (B.1.351-like),0.86,0.0,Usher placements: B.1.351(2/2),4.1.3,v1.16
hCoV-19/Philippines/PH-PGC-54054/2021|EPI_ISL_4716797|2021-05-29,B.1.351,0.0,,Beta (B.1.351-like),0.86,0.0,Usher placements: B.1.351(2/2),4.1.3,v1.16
hCoV-19/Philippines/PH-PGC-54049/2021|EPI_ISL_4716959|2021-05-29,B.1.351,0.0,,Beta (B.1.351-like),0.86,0.0,Usher placements: B.1.351(1/1),4.1.3,v1.16
hCoV-19/Philippines/PH-PGC-45406/2021|EPI_ISL_4717026|2021-04-26,B.1.351,0.0,,Beta (B.1.351-like),0.86,0.0,Usher placements: B.1.351(2/2),4.1.3,v1.16
hCoV-19/Philippines/PH-PGC-32885/2021|EPI_ISL_4717188|2021-04-09,B.1.351,0.0,,Beta (B.1.351-like),0.86,0.0,Usher placements: B.1.351(1/1),4.1.3,v1.16
hCoV-19/Philippines/PH-PGC-46128/2021|EPI_ISL_4717263|2021-05-06,B.1.351,0.0,,Beta (B.1.351-like),0.86,0.0,Usher placements: B.1.351(1/1),4.1.3,v1.16
hCoV-19/Philippines/PH-PGC-45417/2021|EPI_ISL_4717293|2021-04-27,B.1.351,0.0,,Beta (B.1.351-like),0.86,0.0,Usher placements: B.1.351(2/2),4.1.3,v1.16
hCoV-19/Philippines/PH-PGC-35874/2021|EPI_ISL_4717337|2021-04-19,B.1.351,0.0,,Beta (B.1.351-like),0.86,0.0,Usher placements: B.1.351(1/1),4.1.3,v1.16
hCoV-19/Philippines/PH-PGC-60411/2021|EPI_ISL_5542677|2021-07-17,B.1.351,0.0,,Beta (B.1.351-like),0.86,0.0,Usher placements: B.1.351(1/1),4.1.3,v1.16
hCoV-19/Philippines/PH-PGC-61641/2021|EPI_ISL_5542704|2021-07-12,B.1.351,0.0,,Beta (B.1.351-like),0.86,0.0,Usher placements: B.1.351(1/1),4.1.3,v1.16
hCoV-19/Philippines/PH-PGC-59314/2021|EPI_ISL_5539469|2021-07-01,B.1.351,0.0,,Beta (B.1.351-like),0.86,0.0,Usher placements: B.1.351(1/1),4.1.3,v1.16
hCoV-19/Philippines/PH-PGC-58915/2021|EPI_ISL_5540366|2021-07-01,B.1.351,0.0,,Beta (B.1.351-like),0.86,0.0,Usher placements: B.1.351(1/1),4.1.3,v1.16
hCoV-19/Philippines/PH-PGC-58859/2021|EPI_ISL_5538231|2021-07-08,B.1.351,0.0,,Beta (B.1.351-like),0.86,0.0,Usher placements: B.1.351(1/1),4.1.3,v1.16
hCoV-19/Philippines/PH-PGC-59494/2021|EPI_ISL_5540286|2021-07-05,B.1.351,0.0,,Beta (B.1.351-like),0.86,0.0,Usher placements: B.1.351(3/3),4.1.3,v1.16
hCoV-19/Philippines/PH-PGC-65842/2021|EPI_ISL_5544047|2021-07-30,B.1.351,0.0,,Beta (B.1.351-like),0.86,0.0,Usher placements: B.1.351(1/1),4.1.3,v1.16
hCoV-19/Philippines/PH-PGC-32865/2021|EPI_ISL_4716652|2021-04-05,B.1.351,0.0,,Beta (B.1.351-like),0.86,0.0,Usher placements: B.1.351(1/1),4.1.3,v1.16
hCoV-19/Philippines/PH-PGC-39632/2021|EPI_ISL_4716679|2021-04-12,B.1.351,0.0,,Beta (B.1.351-like),0.86,0.0,Usher placements: B.1.351(2/2),4.1.3,v1.16
hCoV-19/Philippines/PH-PGC-38305/2021|EPI_ISL_4716748|2021-04-23,B.1.351,0.0,,Beta (B.1.351-like),0.86,0.0,Usher placements: B.1.351(1/1),4.1.3,v1.16
hCoV-19/Philippines/PH-PGC-53826/2021|EPI_ISL_4716755|2021-05-28,B.1.351,0.0,,Beta (B.1.351-like),0.86,0.0,Usher placements: B.1.351(2/2),4.1.3,v1.16
hCoV-19/Philippines/PH-PGC-32880/2021|EPI_ISL_4716768|2021-04-09,B.1.351,0.0,,Beta (B.1.351-like),0.86,0.0,Usher placements: B.1.351(1/1),4.1.3,v1.16
hCoV-19/Philippines/PH-PGC-29544/2021|EPI_ISL_4716802|2021-04-10,B.1.351,0.0,,Beta (B.1.351-like),0.86,0.0,Usher placements: B.1.351(2/2),4.1.3,v1.16
hCoV-19/Philippines/PH-PGC-39653/2021|EPI_ISL_4716806|2021-04-16,B.1.351,0.0,,Beta (B.1.351-like),0.86,0.0,Usher placements: B.1.351(1/1),4.1.3,v1.16
hCoV-19/Philippines/PH-PGC-51003/2021|EPI_ISL_4716812|2021-05-12,B.1.351,0.0,,Beta (B.1.351-like),0.86,0.0,Usher placements: B.1.351(1/1),4.1.3,v1.16
hCoV-19/Philippines/PH-PGC-53845/2021|EPI_ISL_4716830|2021-05-28,B.1.351,0.0,,Beta (B.1.351-like),0.86,0.0,Usher placements: B.1.351(2/2),4.1.3,v1.16
hCoV-19/Philippines/PH-PGC-53957/2021|EPI_ISL_4716863|2021-05-27,B.1.351,0.0,,Beta (B.1.351-like),0.86,0.0,Usher placements: B.1.351(2/2),4.1.3,v1.16
hCoV-19/Philippines/PH-PGC-54729/2021|EPI_ISL_4716888|2021-06-10,B.1.351,0.0,,Beta (B.1.351-like),0.86,0.0,Usher placements: B.1.351(1/1),4.1.3,v1.16
hCoV-19/Philippines/PH-PGC-38310/2021|EPI_ISL_4716894|2021-04-23,B.1.351,0.0,,Beta (B.1.351-like),0.86,0.0,Usher placements: B.1.351(1/1),4.1.3,v1.16
hCoV-19/Philippines/PH-PGC-53821/2021|EPI_ISL_4716918|2021-05-28,B.1.351,0.0,,Beta (B.1.351-like),0.86,0.0,Usher placements: B.1.351(2/2),4.1.3,v1.16
hCoV-19/Philippines/PH-PGC-45704/2021|EPI_ISL_4716925|2021-05-05,B.1.351,0.0,,Beta (B.1.351-like),0.86,0.0,Usher placements: B.1.351(1/1),4.1.3,v1.16
hCoV-19/Philippines/PH-PGC-33775/2021|EPI_ISL_4716980|2021-04-15,B.1.351,0.0,,Beta (B.1.351-like),0.86,0.0,Usher placements: B.1.351(2/2),4.1.3,v1.16
hCoV-19/Philippines/PH-PGC-32879/2021|EPI_ISL_4716984|2021-04-09,B.1.351,0.0,,Beta (B.1.351-like),0.86,0.0,Usher placements: B.1.351(1/1),4.1.3,v1.16
hCoV-19/Philippines/PH-PGC-45420/2021|EPI_ISL_4717087|2021-04-27,B.1.351,0.0,,Beta (B.1.351-like),0.86,0.0,Usher placements: B.1.351(1/1),4.1.3,v1.16
hCoV-19/Philippines/PH-PGC-45416/2021|EPI_ISL_4717096|2021-04-27,B.1.351,0.0,,Beta (B.1.351-like),0.86,0.0,Usher placements: B.1.351(2/2),4.1.3,v1.16
hCoV-19/Philippines/PH-PGC-29384/2021|EPI_ISL_4717108|2021-04-09,B.1.351,0.0,,Beta (B.1.351-like),0.86,0.0,Usher placements: B.1.351(2/2),4.1.3,v1.16
hCoV-19/Philippines/PH-PGC-54055/2021|EPI_ISL_4717112|2021-05-29,B.1.351,0.0,,Beta (B.1.351-like),0.86,0.0,Usher placements: B.1.351(1/1),4.1.3,v1.16
hCoV-19/Philippines/PH-PGC-28857/2021|EPI_ISL_4717114|2021-04-06,B.1.351,0.0,,Beta (B.1.351-like),0.79,0.0,Usher placements: B.1.351(1/1),4.1.3,v1.16
hCoV-19/Philippines/PH-PGC-53822/2021|EPI_ISL_4717125|2021-05-28,B.1.351,0.0,,Beta (B.1.351-like),0.86,0.0,Usher placements: B.1.351(1/1),4.1.3,v1.16
hCoV-19/Philippines/PH-PGC-52378/2021|EPI_ISL_4717145|2021-05-23,B.1.351,0.0,,Beta (B.1.351-like),0.86,0.0,Usher placements: B.1.351(2/2),4.1.3,v1.16
hCoV-19/Philippines/PH-PGC-45419/2021|EPI_ISL_4717179|2021-04-27,B.1.351,0.0,,Beta (B.1.351-like),0.86,0.0,Usher placements: B.1.351(1/1),4.1.3,v1.16
hCoV-19/Philippines/PH-PGC-51565/2021|EPI_ISL_4717204|2021-05-28,B.1.351,0.0,,Beta (B.1.351-like),0.86,0.0,Usher placements: B.1.351(1/1),4.1.3,v1.16
hCoV-19/Philippines/PH-PGC-53848/2021|EPI_ISL_4717240|2021-05-28,B.1.351,0.0,,Beta (B.1.351-like),0.86,0.0,Usher placements: B.1.351(2/2),4.1.3,v1.16
hCoV-19/Philippines/PH-PGC-49003/2021|EPI_ISL_4717276|2021-05-24,B.1.351,0.0,,Beta (B.1.351-like),0.86,0.0,Usher placements: B.1.351(2/2),4.1.3,v1.16
hCoV-19/Philippines/PH-PGC-54093/2021|EPI_ISL_4717329|2021-06-01,B.1.351,0.0,,Beta (B.1.351-like),0.86,0.0,Usher placements: B.1.351(1/1),4.1.3,v1.16
hCoV-19/Philippines/PH-PGC-53842/2021|EPI_ISL_4717347|2021-05-28,B.1.351,0.0,,Beta (B.1.351-like),0.86,0.0,Usher placements: B.1.351(2/2),4.1.3,v1.16
hCoV-19/Philippines/PH-PGC-40256/2021|EPI_ISL_4717361|2021-04-20,B.1.351,0.0,,Beta (B.1.351-like),0.71,0.14,Usher placements: B.1.351(1/1),4.1.3,v1.16
hCoV-19/Philippines/PH-PGC-39612/2021|EPI_ISL_4717019|2021-04-11,B.1.351,0.0,,Beta (B.1.351-like),0.86,0.0,Usher placements: B.1.351(1/1),4.1.3,v1.16
hCoV-19/Philippines/PH-PGC-53823/2021|EPI_ISL_4717251|2021-05-28,B.1.351,0.0,,Beta (B.1.351-like),0.86,0.0,Usher placements: B.1.351(1/1),4.1.3,v1.16
hCoV-19/Philippines/PH-PGC-60141/2021|EPI_ISL_5541297|2021-07-19,B.1.351,0.0,,Beta (B.1.351-like),0.86,0.0,Usher placements: B.1.351(2/2),4.1.3,v1.16
hCoV-19/Philippines/PH-PGC-57351/2021|EPI_ISL_4742094|2021-06-27,B.1.351,0.0,,Beta (B.1.351-like),0.86,0.0,Usher placements: B.1.351(1/1),4.1.3,v1.16
hCoV-19/Philippines/PH-PGC-60402/2021|EPI_ISL_5542744|2021-07-16,B.1.351,0.0,,Beta (B.1.351-like),0.86,0.0,Usher placements: B.1.351(1/1),4.1.3,v1.16
hCoV-19/Philippines/PH-PGC-58154/2021|EPI_ISL_4742095|2021-07-05,B.1.351,0.0,,Beta (B.1.351-like),0.86,0.0,Usher placements: B.1.351(2/2),4.1.3,v1.16
