Sequence name,Lineage,Conflict,Ambiguity score,Scorpio call,Scorpio support,Scorpio conflict,Note,pangolin version,pangolin-data version
hCoV-19/Canary_Islands/CN-HUNSC_ITER_900267084/2021|EPI_ISL_14092024|2021-04-14,B.1.1.7,0.0,,Alpha (B.1.1.7-like),0.96,0.04,Usher placements: B.1.1.7(4/4),4.1.3,v1.16
hCoV-19/Canary_Islands/CN-HUNSC_ITER_900269824/2021|EPI_ISL_14092027|2021-04-13,B.1.1.7,0.0,,Alpha (B.1.1.7-like),0.96,0.04,Usher placements: B.1.1.7(1/1),4.1.3,v1.16
hCoV-19/Canary_Islands/CN-HUNSC_ITER_150148494/2021|EPI_ISL_14092029|2021-04-10,B.1.1.7,0.0,,Alpha (B.1.1.7-like),0.96,0.04,Usher placements: B.1.1.7(6/6),4.1.3,v1.16
hCoV-19/Canary_Islands/CN-HUNSC_ITER_900023714/2021|EPI_ISL_14092031|2021-04-14,B.1.1.7,0.0,,Alpha (B.1.1.7-like),0.96,0.04,Usher placements: B.1.1.7(3/3),4.1.3,v1.16
hCoV-19/Canary_Islands/CN-HUNSC_ITER_900214703/2021|EPI_ISL_14092038|2021-04-12,B.1.1.7,0.0,,Alpha (B.1.1.7-like),0.96,0.04,Usher placements: B.1.1.7(1/1),4.1.3,v1.16
hCoV-19/Canary_Islands/CN-HUNSC_ITER_900214586/2021|EPI_ISL_14092037|2021-04-09,B.1.1.7,0.0,,Alpha (B.1.1.7-like),0.96,0.04,Usher placements: B.1.1.7(4/4),4.1.3,v1.16
hCoV-19/Canary_Islands/CN-HUNSC_ITER_900215013/2021|EPI_ISL_14092039|2021-04-14,B.1.1.7,0.0,,Alpha (B.1.1.7-like),0.96,0.04,Usher placements: B.1.1.7(1/1),4.1.3,v1.16
hCoV-19/Canary_Islands/CN-HUNSC_ITER_150150189/2021|EPI_ISL_14092005|2021-04-14,B.1.1.7,0.0,,Alpha (B.1.1.7-like),0.96,0.04,Usher placements: B.1.1.7(3/3),4.1.3,v1.16
hCoV-19/Canary_Islands/CN-HUNSC_ITER_150148000/2021|EPI_ISL_14092004|2021-04-09,B.1.1.7,0.0,,Alpha (B.1.1.7-like),0.96,0.04,Usher placements: B.1.1.7(5/5),4.1.3,v1.16
hCoV-19/Canary_Islands/CN-HUNSC_ITER_150150407/2021|EPI_ISL_14092006|2021-04-16,B.1.1.7,0.0,,Alpha (B.1.1.7-like),0.96,0.04,Usher placements: B.1.1.7(3/3),4.1.3,v1.16
hCoV-19/Canary_Islands/CN-HUNSC_ITER_900023684/2021|EPI_ISL_14092009|2021-04-13,B.1.1.7,0.0,,Alpha (B.1.1.7-like),0.96,0.04,Usher placements: B.1.1.7(3/3),4.1.3,v1.16
hCoV-19/Canary_Islands/CN-HUNSC_ITER_900139358/2021|EPI_ISL_14092012|2021-04-09,B.1.1.7,0.0,,Alpha (B.1.1.7-like),0.96,0.04,Usher placements: B.1.1.7(6/6),4.1.3,v1.16
hCoV-19/Canary_Islands/CN-HUNSC_ITER_900139400/2021|EPI_ISL_14092013|2021-04-12,B.1.1.7,0.0,,Alpha (B.1.1.7-like),0.96,0.04,Usher placements: B.1.1.7(4/4),4.1.3,v1.16
hCoV-19/Canary_Islands/CN-HUNSC_ITER_900214213/2021|EPI_ISL_14092015|2021-04-07,B.1.1.7,0.0,,Alpha (B.1.1.7-like),0.96,0.04,Usher placements: B.1.1.7(1/1),4.1.3,v1.16
hCoV-19/Spain/CN-HUNSC_ITER_821120020/2021|EPI_ISL_14095152|2021-04-30,B.1.1.7,0.0,,Alpha (B.1.1.7-like),0.96,0.04,Usher placements: B.1.1.7(6/6),4.1.3,v1.16
hCoV-19/Spain/CN-HUNSC_ITER_821118267/2021|EPI_ISL_14095151|2021-04-28,B.1.1.7,0.0,,Alpha (B.1.1.7-like),0.96,0.04,Usher placements: B.1.1.7(1/1),4.1.3,v1.16
hCoV-19/Spain/CN-HUNSC_ITER_180038098/2021|EPI_ISL_14095150|2021-05-01,B.1.1.7,0.0,,Alpha (B.1.1.7-like),0.96,0.04,Usher placements: B.1.1.7(1/1),4.1.3,v1.16
hCoV-19/Spain/CN-HUNSC_ITER_900270957/2021|EPI_ISL_14095156|2021-04-27,B.1.1.7,0.0,,Alpha (B.1.1.7-like),0.96,0.04,Usher placements: B.1.1.7(7/7),4.1.3,v1.16
hCoV-19/Spain/CN-HUNSC_ITER_900216111/2021|EPI_ISL_14095155|2021-04-26,B.1.1.7,0.0,,Alpha (B.1.1.7-like),0.96,0.04,Usher placements: B.1.1.7(6/6),4.1.3,v1.16
hCoV-19/Spain/CN-HUNSC_ITER_900216046/2021|EPI_ISL_14095154|2021-04-26,B.1.1.7,0.0,,Alpha (B.1.1.7-like),0.96,0.04,Usher placements: B.1.1.7(6/6),4.1.3,v1.16
hCoV-19/Spain/CN-HUNSC_ITER_900216349/2021|EPI_ISL_14095153|2021-04-28,Q.1,0.0,,Alpha (B.1.1.7-like),0.96,0.04,Usher placements: Q.1(1/1),4.1.3,v1.16
hCoV-19/Spain/CN-HUNSC_ITER_900216372/2021|EPI_ISL_14095159|2021-04-28,B.1.1.7,0.0,,Alpha (B.1.1.7-like),0.96,0.04,Usher placements: B.1.1.7(8/8),4.1.3,v1.16
hCoV-19/Spain/CN-HUNSC_ITER_900140607/2021|EPI_ISL_14095157|2021-04-28,B.1.1.7,0.0,,Alpha (B.1.1.7-like),0.96,0.04,Usher placements: B.1.1.7(3/3),4.1.3,v1.16
hCoV-19/Spain/CN-HUNSC_ITER_900216331/2021|EPI_ISL_14095163|2021-04-28,B.1.1.7,0.0,,Alpha (B.1.1.7-like),0.96,0.04,Usher placements: B.1.1.7(2/2),4.1.3,v1.16
hCoV-19/Spain/CN-HUNSC_ITER_900722/2021|EPI_ISL_14095162|2021-04-27,B.1.1.7,0.0,,Alpha (B.1.1.7-like),0.96,0.04,Usher placements: B.1.1.7(6/6),4.1.3,v1.16
hCoV-19/Spain/CN-HUNSC_ITER_900270710/2021|EPI_ISL_14095161|2021-04-27,B.1.1.7,0.0,,Alpha (B.1.1.7-like),0.96,0.04,Usher placements: B.1.1.7(2/2),4.1.3,v1.16
hCoV-19/Spain/CN-HUNSC_ITER_900216848/2021|EPI_ISL_14095160|2021-05-04,B.1.1.7,0.0,,Alpha (B.1.1.7-like),0.96,0.04,Usher placements: B.1.1.7(3/3),4.1.3,v1.16
hCoV-19/Spain/CN-HUNSC_ITER_900216827/2021|EPI_ISL_14095167|2021-05-04,B.1.1.7,0.0,,Alpha (B.1.1.7-like),0.96,0.04,Usher placements: B.1.1.7(7/7),4.1.3,v1.16
hCoV-19/Spain/CN-HUNSC_ITER_175042032/2021|EPI_ISL_14095166|2021-05-02,B.1.1.7,0.0,,Alpha (B.1.1.7-like),0.96,0.04,Usher placements: B.1.1.7(8/8),4.1.3,v1.16
hCoV-19/Spain/CN-HUNSC_ITER_907120/2021|EPI_ISL_14095165|2021-04-29,B.1.1.7,0.0,,Alpha (B.1.1.7-like),0.96,0.04,Usher placements: B.1.1.7(6/6),4.1.3,v1.16
hCoV-19/Spain/CN-HUNSC_ITER_900217019/2021|EPI_ISL_14095164|2021-05-05,B.1.1.7,0.0,,Alpha (B.1.1.7-like),0.96,0.04,Usher placements: B.1.1.7(7/7),4.1.3,v1.16
hCoV-19/Spain/CN-HUNSC_ITER_402020650/2021|EPI_ISL_14095144|2021-06-01,B.1.1.7,0.0,,Alpha (B.1.1.7-like),0.96,0.04,Usher placements: B.1.1.7(6/6),4.1.3,v1.16
hCoV-19/Spain/CN-HUNSC_ITER_180032924/2021|EPI_ISL_14095149|2021-04-30,B.1.1.7,0.0,,Alpha (B.1.1.7-like),0.96,0.04,Usher placements: B.1.1.7(1/1),4.1.3,v1.16
hCoV-19/Spain/CN-HUNSC_ITER_175043626/2021|EPI_ISL_14095147|2021-06-05,B.1.1.7,0.0,,Alpha (B.1.1.7-like),0.96,0.04,Usher placements: B.1.1.7(6/6),4.1.3,v1.16
hCoV-19/Spain/CN-HUNSC_ITER_900273487/2021|EPI_ISL_14095146|2021-05-13,B.1.1.7,0.0,,Alpha (B.1.1.7-like),0.87,0.04,Usher placements: B.1.1.7(1/1),4.1.3,v1.16
hCoV-19/Mauritanie/389166/2021|EPI_ISL_12316578|2021-05-31,B.1.1.7,0.0,,Alpha (B.1.1.7-like),0.96,0.04,Usher placements: B.1.1.7(1/1),4.1.3,v1.16
hCoV-19/Romania/IS_445704/2021|EPI_ISL_12327628|2021-04-20,B.1.1.7,0.0,,Alpha (B.1.1.7-like),0.91,0.09,Usher placements: B.1.1.7(3/3),4.1.3,v1.16
hCoV-19/Romania/IS_445702/2021|EPI_ISL_12327627|2021-04-20,B.1.1.7,0.0,,Alpha (B.1.1.7-like),0.91,0.09,Usher placements: B.1.1.7(6/6),4.1.3,v1.16
hCoV-19/Romania/IS_445699/2021|EPI_ISL_12327626|2021-04-20,B.1.1.7,0.0,,Alpha (B.1.1.7-like),0.91,0.09,Usher placements: B.1.1.7(7/7),4.1.3,v1.16
hCoV-19/Romania/IS_445695/2021|EPI_ISL_12327625|2021-04-19,B.1.1.7,0.0,,Alpha (B.1.1.7-like),0.91,0.09,Usher placements: B.1.1.7(6/6),4.1.3,v1.16
hCoV-19/Romania/IS_440480/2021|EPI_ISL_12327602|2021-03-24,B.1.1.7,0.0,,Alpha (B.1.1.7-like),0.96,0.04,Usher placements: B.1.1.7(3/3),4.1.3,v1.16
hCoV-19/Romania/IS_440009/2021|EPI_ISL_12327601|2021-03-23,B.1.1.7,0.0,,Alpha (B.1.1.7-like),0.96,0.04,Usher placements: B.1.1.7(3/3),4.1.3,v1.16
hCoV-19/Romania/IS_443491/2021|EPI_ISL_12327620|2021-04-06,B.1.1.7,0.0,,Alpha (B.1.1.7-like),0.91,0.09,Usher placements: B.1.1.7(1/1),4.1.3,v1.16
hCoV-19/Romania/IS_444717/2021|EPI_ISL_12327624|2021-04-15,B.1.1.7,0.0,,Alpha (B.1.1.7-like),0.91,0.09,Usher placements: B.1.1.7(6/6),4.1.3,v1.16
hCoV-19/Romania/IS_444295/2021|EPI_ISL_12327622|2021-04-12,B.1.1.7,0.0,,Alpha (B.1.1.7-like),0.91,0.09,Usher placements: B.1.1.7(1/1),4.1.3,v1.16
hCoV-19/Romania/IS_442828/2021|EPI_ISL_12327617|2021-04-05,B.1.1.7,0.0,,Alpha (B.1.1.7-like),0.91,0.09,Usher placements: B.1.1.7(3/3),4.1.3,v1.16
hCoV-19/Romania/IS_442823/2021|EPI_ISL_12327616|2021-04-05,B.1.1.7,0.0,,Alpha (B.1.1.7-like),0.91,0.09,Usher placements: B.1.1.7(1/1),4.1.3,v1.16
hCoV-19/Romania/IS_442814/2021|EPI_ISL_12327614|2021-04-05,B.1.1.7,0.0,,Alpha (B.1.1.7-like),0.91,0.09,Usher placements: B.1.1.7(2/2),4.1.3,v1.16
hCoV-19/Romania/IS_442835/2021|EPI_ISL_12327619|2021-04-05,B.1.1.7,0.0,,Alpha (B.1.1.7-like),0.91,0.09,Usher placements: B.1.1.7(1/1),4.1.3,v1.16
hCoV-19/Romania/IS_442832/2021|EPI_ISL_12327618|2021-04-05,B.1.1.7,0.0,,Alpha (B.1.1.7-like),0.91,0.09,Usher placements: B.1.1.7(1/1),4.1.3,v1.16
hCoV-19/Romania/IS_442811/2021|EPI_ISL_12327613|2021-04-02,B.1.1.7,0.0,,Alpha (B.1.1.7-like),0.91,0.09,Usher placements: B.1.1.7(2/2),4.1.3,v1.16
hCoV-19/Romania/IS_441716/2021|EPI_ISL_12327612|2021-03-31,B.1.1.7,0.0,,Alpha (B.1.1.7-like),0.91,0.09,Usher placements: B.1.1.7(7/7),4.1.3,v1.16
hCoV-19/Romania/IS_441710/2021|EPI_ISL_12327611|2021-03-31,B.1.1.7,0.0,,Alpha (B.1.1.7-like),0.91,0.09,Usher placements: B.1.1.7(6/6),4.1.3,v1.16
hCoV-19/Romania/IS_441714/2021|EPI_ISL_12327610|2021-03-30,B.1.1.7,0.0,,Alpha (B.1.1.7-like),0.91,0.09,Usher placements: B.1.1.7(2/2),4.1.3,v1.16
hCoV-19/Romania/IS_440482/2021|EPI_ISL_12327604|2021-03-25,B.1.1.7,0.0,,Alpha (B.1.1.7-like),0.96,0.04,Usher placements: B.1.1.7(1/1),4.1.3,v1.16
hCoV-19/Romania/IS_440481/2021|EPI_ISL_12327603|2021-03-24,B.1.1.7,0.0,,Alpha (B.1.1.7-like),0.91,0.09,Usher placements: B.1.1.7(6/6),4.1.3,v1.16
hCoV-19/Romania/IS_441197/2021|EPI_ISL_12327609|2021-03-29,B.1.1.7,0.0,,Alpha (B.1.1.7-like),0.91,0.09,Usher placements: B.1.1.7(1/1),4.1.3,v1.16
hCoV-19/Romania/IS_441194/2021|EPI_ISL_12327608|2021-03-26,B.1.1.7,0.0,,Alpha (B.1.1.7-like),0.91,0.09,Usher placements: B.1.1.7(1/1),4.1.3,v1.16
hCoV-19/Romania/IS_440008/2021|EPI_ISL_12327598|2021-03-19,B.1.1.7,0.0,,,,,Usher placements: B.1.1.7(3/3),4.1.3,v1.16
hCoV-19/Romania/IS_440006/2021|EPI_ISL_12327599|2021-03-23,B.1.1.7,0.0,,,,,Usher placements: B.1.1.7(2/2),4.1.3,v1.16
hCoV-19/Japan/SHG-SUMS5/2021|EPI_ISL_12332030|2021-04-23,B.1.1.7,0.0,,Alpha (B.1.1.7-like),0.96,0.04,Usher placements: B.1.1.7(6/6),4.1.3,v1.16
hCoV-19/Canary_Islands/CN-HUNSC_ITER_900023673/2021|EPI_ISL_14092049|2021-04-11,B.1.1.7,0.0,,Alpha (B.1.1.7-like),0.96,0.04,Usher placements: B.1.1.7(6/6),4.1.3,v1.16
hCoV-19/Spain/CN-HUNSC_ITER_900216166/2021|EPI_ISL_14095158|2021-04-27,B.1.1.7,0.0,,Alpha (B.1.1.7-like),0.96,0.04,Usher placements: B.1.1.7(7/7),4.1.3,v1.16
hCoV-19/Belgium/Sciensano-LS-S0199/2021|EPI_ISL_13283016|2021-03-15,B.1.1.7,0.0,,Alpha (B.1.1.7-like),0.91,0.04,Usher placements: B.1.1.7(1/1),4.1.3,v1.16
hCoV-19/Panama/PA757189-GMI/2021|EPI_ISL_11686403|2021-06-21,B.1.1.7,0.0,,Alpha (B.1.1.7-like),0.91,0.09,Usher placements: B.1.1.7(1/1),4.1.3,v1.16
hCoV-19/Panama/GMI-PAM68005/2021|EPI_ISL_11696010|2021-08-19,B.1.1.7,0.0,,Alpha (B.1.1.7-like),0.96,0.04,Usher placements: B.1.1.7(1/1),4.1.3,v1.16
hCoV-19/Romania/IS_443492/2021|EPI_ISL_12327621|2021-04-06,B.1.1.7,0.0,,Alpha (B.1.1.7-like),0.91,0.09,Usher placements: B.1.1.7(1/1),4.1.3,v1.16
hCoV-19/USA/CA-FIND_2610/2021|EPI_ISL_12313332|2021-03-31,B.1.1.7,0.0,,Alpha (B.1.1.7-like),0.91,0.04,Usher placements: B.1.1.7(6/6),4.1.3,v1.16
hCoV-19/Turkey/Ankara-1717_3165/2021|EPI_ISL_13477212|2021-04-10,B.1.1.7,0.0,,Alpha (B.1.1.7-like),0.96,0.04,Usher placements: B.1.1.7(3/3),4.1.3,v1.16
hCoV-19/Belgium/Sciensano-LS-S0752/2021|EPI_ISL_13283438|2021-05-02,B.1.1.7,0.0,,Alpha (B.1.1.7-like),0.87,0.04,Usher placements: B.1.1.7(3/3),4.1.3,v1.16
hCoV-19/Panama/GMI-PACZ5589/2021|EPI_ISL_11696244|2021-06-25,B.1.1.7,0.0,,Alpha (B.1.1.7-like),0.91,0.09,Usher placements: B.1.1.7(1/1),4.1.3,v1.16
hCoV-19/Panama/GMI-PAM17180/2021|EPI_ISL_11681855|2021-05-26,B.1.1.7,0.0,,Alpha (B.1.1.7-like),0.96,0.04,Usher placements: B.1.1.7(1/1),4.1.3,v1.16
hCoV-19/Romania/IS_440007/2021|EPI_ISL_12327600|2021-03-23,B.1.1.7,0.0,,,,,Usher placements: B.1.1.7(1/1),4.1.3,v1.16
hCoV-19/Belgium/Sciensano-LS-S0567/2021|EPI_ISL_13283426|2021-04-23,B.1.1.7,0.0,,Alpha (B.1.1.7-like),0.96,0.04,Usher placements: B.1.1.7(1/1),4.1.3,v1.16
hCoV-19/Kenya/359-21/2021|EPI_ISL_12221284|2021-03-11,B.1.1.7,0.0,,Alpha (B.1.1.7-like),0.96,0.04,Usher placements: B.1.1.7(1/1),4.1.3,v1.16
hCoV-19/Bangladesh/ECHD_41915/2021|EPI_ISL_11811784|2021-03-07,B.1.1.7,0.0,,Alpha (B.1.1.7-like),0.91,0.04,Usher placements: B.1.1.7(1/1),4.1.3,v1.16
hCoV-19/Romania/IS_433548/2021|EPI_ISL_12327584|2021-03-03,B.1.1.7,0.0,,Alpha (B.1.1.7-like),0.87,0.13,Usher placements: B.1.1.7(6/6),4.1.3,v1.16
hCoV-19/Belgium/DY1728/2021|EPI_ISL_12589636|2021-05-06,B.1.1.7,0.0,,Alpha (B.1.1.7-like),0.91,0.04,Usher placements: B.1.1.7(6/6),4.1.3,v1.16
hCoV-19/Belgium/BY1162/2021|EPI_ISL_12589635|2021-04-28,B.1.1.7,0.0,,Alpha (B.1.1.7-like),0.91,0.04,Usher placements: B.1.1.7(1/1),4.1.3,v1.16
hCoV-19/South_Africa/NCV1291/2021|EPI_ISL_12587921|2021-05-17,B.1.1.7,0.0,,Alpha (B.1.1.7-like),0.96,0.04,Usher placements: B.1.1.7(7/7),4.1.3,v1.16
hCoV-19/South_Africa/NCV1286/2021|EPI_ISL_12587922|2021-05-11,B.1.1.7,0.0,,Alpha (B.1.1.7-like),0.96,0.04,Usher placements: B.1.1.7(7/7),4.1.3,v1.16
hCoV-19/South_Africa/NCV1289/2021|EPI_ISL_12587925|2021-05-14,B.1.1.7,0.0,,Alpha (B.1.1.7-like),0.96,0.04,Usher placements: B.1.1.7(6/6),4.1.3,v1.16
hCoV-19/South_Africa/NCV1307/2021|EPI_ISL_12587924|2021-05-17,B.1.1.7,0.0,,Alpha (B.1.1.7-like),0.96,0.04,Usher placements: B.1.1.7(6/6),4.1.3,v1.16
hCoV-19/Japan/20210602-26366-2/2021|EPI_ISL_13182435|2021-06-02,B.1.1.7,0.0,,Alpha (B.1.1.7-like),0.96,0.04,Usher placements: B.1.1.7(6/6),4.1.3,v1.16
hCoV-19/USA/IL-LUMC-P1-VS/2021|EPI_ISL_12691008|2021-05-26,B.1.1.7,0.0,,Alpha (B.1.1.7-like),0.96,0.04,Usher placements: B.1.1.7(4/4),4.1.3,v1.16
hCoV-19/Spain/CB-HUMV-602100088004/2021|EPI_ISL_12689944|2021-02-02,B.1.1.7,0.0,,Alpha (B.1.1.7-like),0.96,0.04,Usher placements: B.1.1.7(2/2),4.1.3,v1.16
hCoV-19/USA/IL-LUMC-P1/2021|EPI_ISL_12690971|2021-05-26,B.1.1.7,0.0,,Alpha (B.1.1.7-like),0.96,0.04,Usher placements: B.1.1.7(3/3),4.1.3,v1.16
hCoV-19/Kenya/KIT-2597/2021|EPI_ISL_12028756|2021-04-13,B.1.1.7,0.0,,Alpha (B.1.1.7-like),0.96,0.04,Usher placements: B.1.1.7(2/2),4.1.3,v1.16
hCoV-19/Kenya/367-21/2021|EPI_ISL_12221286|2021-03-12,B.1.1.7,0.0,,Alpha (B.1.1.7-like),0.96,0.04,Usher placements: B.1.1.7(1/1),4.1.3,v1.16
hCoV-19/Kenya/OSBP-BUS-41208/2021|EPI_ISL_12028586|2021-04-21,B.1.1.7,0.0,,Alpha (B.1.1.7-like),0.96,0.04,Usher placements: B.1.1.7(2/2),4.1.3,v1.16
hCoV-19/Romania/IS_434924/2021|EPI_ISL_12327587|2021-03-06,B.1.1.7,0.0,,Alpha (B.1.1.7-like),0.87,0.13,Usher placements: B.1.1.7(1/1),4.1.3,v1.16
hCoV-19/Kenya/366-21/2021|EPI_ISL_12221287|2021-03-12,B.1.1.7,0.0,,Alpha (B.1.1.7-like),0.96,0.04,Usher placements: B.1.1.7(1/1),4.1.3,v1.16
hCoV-19/Kenya/NDC-GKP-PR-260/2021|EPI_ISL_12028687|2021-04-26,B.1.1.7,0.0,,Alpha (B.1.1.7-like),0.96,0.04,Usher placements: B.1.1.7(1/1),4.1.3,v1.16
hCoV-19/Panama/GMI-PASEQ412/2021|EPI_ISL_11695587|2021-08-18,B.1.1.7,0.0,,Alpha (B.1.1.7-like),0.91,0.04,Usher placements: B.1.1.7(2/2),4.1.3,v1.16
hCoV-19/Panama/GMI-PAM24118/2021|EPI_ISL_11696087|2021-06-15,B.1.1.7,0.0,,,,,Usher placements: B.1.1.7(1/1),4.1.3,v1.16
hCoV-19/Kenya/KIT-2771/2021|EPI_ISL_12028754|2021-04-21,B.1.1.7,0.0,,Alpha (B.1.1.7-like),0.96,0.04,Usher placements: B.1.1.7(1/1),4.1.3,v1.16
hCoV-19/Kenya/KIT-2751/2021|EPI_ISL_12028755|2021-04-21,B.1.1.7,0.0,,Alpha (B.1.1.7-like),0.96,0.04,Usher placements: B.1.1.7(4/4),4.1.3,v1.16
hCoV-19/Kenya/GKP-150-06-07-21/2021|EPI_ISL_12028848|2021-07-06,B.1.1.7,0.0,,Alpha (B.1.1.7-like),0.96,0.04,Usher placements: B.1.1.7(1/1),4.1.3,v1.16
hCoV-19/Kenya/BUS-MTY-936-2021/2021|EPI_ISL_12028876|2021-04-20,B.1.1.7,0.0,,Alpha (B.1.1.7-like),0.96,0.04,Usher placements: B.1.1.7(1/1),4.1.3,v1.16
hCoV-19/USA/WA-MG_LHPOC280/2021|EPI_ISL_12228499|2021-05-13,B.1.1.7,0.0,,Alpha (B.1.1.7-like),0.96,0.04,Usher placements: B.1.1.7(1/1),4.1.3,v1.16
hCoV-19/Kenya/365-21/2021|EPI_ISL_12221288|2021-03-12,B.1.1.7,0.0,,Alpha (B.1.1.7-like),0.96,0.04,Usher placements: B.1.1.7(1/1),4.1.3,v1.16
hCoV-19/Romania/IS_435694/2021|EPI_ISL_12327588|2021-03-10,B.1.1.7,0.0,,,,,Usher placements: B.1.1.7(7/7),4.1.3,v1.16
hCoV-19/Kenya/4273/2021|EPI_ISL_12028888|2021-02-01,B.1.1.7,0.0,,Alpha (B.1.1.7-like),0.96,0.04,Usher placements: B.1.1.7(1/1),4.1.3,v1.16
hCoV-19/Panama/GMI-PASEQ130/2021|EPI_ISL_11695388|2021-06-28,B.1.1.7,0.0,,Alpha (B.1.1.7-like),0.91,0.09,Usher placements: B.1.1.7(1/1),4.1.3,v1.16
hCoV-19/Romania/IS_435693/2021|EPI_ISL_12327589|2021-03-10,B.1.1.7,0.0,,Alpha (B.1.1.7-like),0.87,0.13,Usher placements: B.1.1.7(6/6),4.1.3,v1.16
hCoV-19/Panama/PA737865-GMI/2021|EPI_ISL_11686189|2021-05-05,B.1.1.7,0.0,,Alpha (B.1.1.7-like),0.91,0.04,Usher placements: B.1.1.7(2/2),4.1.3,v1.16
hCoV-19/USA/WA-MG_LHPOC215/2021|EPI_ISL_12228481|2021-04-02,B.1.1.7,0.0,,Alpha (B.1.1.7-like),0.87,0.04,Usher placements: B.1.1.7(1/1),4.1.3,v1.16
hCoV-19/Kenya/363-21/2021|EPI_ISL_12221282|2021-03-11,B.1.1.7,0.0,,Alpha (B.1.1.7-like),0.96,0.04,Usher placements: B.1.1.7(1/1),4.1.3,v1.16
hCoV-19/Kenya/NYA-3839/2021|EPI_ISL_12028682|2021-04-10,B.1.1.7,0.0,,Alpha (B.1.1.7-like),0.96,0.04,Usher placements: B.1.1.7(1/1),4.1.3,v1.16
hCoV-19/Italy/SIC-AOUP-UNIPA_78917/2021|EPI_ISL_13620697|2021-04-28,B.1.1.7,0.0,,Alpha (B.1.1.7-like),0.96,0.04,Usher placements: B.1.1.7(1/1),4.1.3,v1.16
hCoV-19/Italy/SIC-AOUP-UNIPA_68697/2021|EPI_ISL_13620695|2021-04-10,B.1.1.7,0.0,,Alpha (B.1.1.7-like),0.96,0.04,Usher placements: B.1.1.7(1/1),4.1.3,v1.16
hCoV-19/Italy/SIC-AOUP-UNIPA_78965/2021|EPI_ISL_13620698|2021-05-08,B.1.1.7,0.0,,Alpha (B.1.1.7-like),0.96,0.04,Usher placements: B.1.1.7(1/1),4.1.3,v1.16
hCoV-19/Italy/SIC-AOUP-UNIPA_78966/2021|EPI_ISL_13620699|2021-05-08,B.1.1.7,0.0,,Alpha (B.1.1.7-like),0.96,0.04,Usher placements: B.1.1.7(1/1),4.1.3,v1.16
hCoV-19/Italy/SIC-AOUP-UNIPA_78918/2021|EPI_ISL_13620694|2021-04-28,B.1.1.7,0.0,,Alpha (B.1.1.7-like),0.83,0.09,Usher placements: B.1.1.7(6/6),4.1.3,v1.16
hCoV-19/Italy/SIC-AOUP-UNIPA_75437/2021|EPI_ISL_13620693|2021-05-03,B.1.1.7,0.0,,Alpha (B.1.1.7-like),0.96,0.04,Usher placements: B.1.1.7(1/1),4.1.3,v1.16
hCoV-19/Italy/SIC-AOUP-UNIPA_68701/2021|EPI_ISL_13620696|2021-04-10,B.1.1.7,0.0,,Alpha (B.1.1.7-like),0.96,0.04,Usher placements: B.1.1.7(1/1),4.1.3,v1.16
hCoV-19/Italy/SIC-AOUP-UNIPA_82043/2021|EPI_ISL_13620690|2021-06-14,B.1.1.7,0.0,,Alpha (B.1.1.7-like),0.96,0.04,Usher placements: B.1.1.7(1/1),4.1.3,v1.16
hCoV-19/Italy/SIC-AOUP-UNIPA_82042/2021|EPI_ISL_13620692|2021-06-14,B.1.1.7,0.0,,Alpha (B.1.1.7-like),0.96,0.04,Usher placements: B.1.1.7(1/1),4.1.3,v1.16
hCoV-19/Italy/SIC-AOUP-UNIPA_82046/2021|EPI_ISL_13620691|2021-06-14,B.1.1.7,0.0,,Alpha (B.1.1.7-like),0.96,0.04,Usher placements: B.1.1.7(2/2),4.1.3,v1.16
hCoV-19/Italy/SIC-AOUP-UNIPA_75459/2021|EPI_ISL_13620687|2021-05-03,B.1.1.7,0.0,,Alpha (B.1.1.7-like),0.96,0.04,Usher placements: B.1.1.7(1/1),4.1.3,v1.16
hCoV-19/Italy/SIC-AOUP-UNIPA_75446/2021|EPI_ISL_13620686|2021-05-03,B.1.1.7,0.0,,Alpha (B.1.1.7-like),0.96,0.04,Usher placements: B.1.1.7(1/1),4.1.3,v1.16
hCoV-19/Italy/SIC-AOUP-UNIPA_75464/2021|EPI_ISL_13620688|2021-05-03,B.1.1.7,0.0,,Alpha (B.1.1.7-like),0.96,0.04,Usher placements: B.1.1.7(1/1),4.1.3,v1.16
hCoV-19/Belgium/DY1800/2021|EPI_ISL_12589637|2021-05-06,B.1.1.7,0.0,,Alpha (B.1.1.7-like),0.91,0.04,Usher placements: B.1.1.7(2/2),4.1.3,v1.16
hCoV-19/Romania/IS_435944/2021|EPI_ISL_12327591|2021-03-10,B.1.1.7,0.0,,Alpha (B.1.1.7-like),0.87,0.13,Usher placements: B.1.1.7(1/1),4.1.3,v1.16
hCoV-19/Belgium/EY9958/2021|EPI_ISL_12589638|2021-05-17,B.1.1.7,0.0,,Alpha (B.1.1.7-like),0.96,0.04,Usher placements: B.1.1.7(1/1),4.1.3,v1.16
hCoV-19/Panama/GMI-PACZ7677/2021|EPI_ISL_11696191|2021-07-21,B.1.1.7,0.0,,Alpha (B.1.1.7-like),0.91,0.09,Usher placements: B.1.1.7(1/1),4.1.3,v1.16
hCoV-19/Kenya/NDC-GKP-PR-225/2021|EPI_ISL_12028691|2021-04-26,B.1.1.7,0.0,,Alpha (B.1.1.7-like),0.96,0.04,Usher placements: B.1.1.7(1/1),4.1.3,v1.16
